project_id,metric,value,unit,window_start,window_end,source_url,fetched_at,missing_reason
das4whales,repo_releases,4,releases,,,https://api.github.com/repos/DAS4Whales/DAS4Whales,2026-08-28T12:55:37+00:00,
das4whales,pypi_downloads_30d,52,downloads,,2026-08-28,https://pypistats.org/api/packages/das4whales/recent,2026-08-28T12:58:02+00:00,
das4whales,pypi_downloads_180d,807,downloads,2026-02-28,2026-08-26,https://pypistats.org/api/packages/das4whales/recent,2026-08-28T12:58:02+00:00,
das4whales,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:58:02+00:00,not_published
das4whales,canonical_citations,1,citations,,2026-08-28,https://api.openalex.org/works/https://doi.org/10.5281/zenodo.7760187,2026-08-28T13:03:15+00:00,
dascore,repo_stars,160,stars,,,https://api.github.com/repos/DASDAE/dascore,2026-08-28T12:55:39+00:00,
dascore,repo_forks,41,forks,,,https://api.github.com/repos/DASDAE/dascore,2026-08-28T12:55:39+00:00,
dascore,repo_contributors,18,contributors,,,https://api.github.com/repos/DASDAE/dascore,2026-08-28T12:55:39+00:00,
dascore,repo_releases,35,releases,,,https://api.github.com/repos/DASDAE/dascore,2026-08-28T12:55:39+00:00,
dascore,pypi_downloads_30d,7139,downloads,,2026-08-28,https://pypistats.org/api/packages/dascore/recent,2026-08-28T12:58:35+00:00,
dascore,pypi_downloads_180d,15952,downloads,2026-02-28,2026-08-27,https://pypistats.org/api/packages/dascore/recent,2026-08-28T12:58:35+00:00,
dascore,conda_downloads_cumulative,49005,downloads,,2026-08-28,https://api.anaconda.org/package/conda-forge/dascore,2026-08-28T12:58:35+00:00,
dascore,canonical_citations,17,citations,,2026-08-28,https://api.openalex.org/works/https://doi.org/10.26443/seismica.v3i2.1184,2026-08-28T13:03:15+00:00,
dascorepy,repo_stars,0,stars,,,https://api.github.com/repos/DASDAE/dascorepy,2026-08-28T12:55:43+00:00,
dascorepy,repo_forks,0,forks,,,https://api.github.com/repos/DASDAE/dascorepy,2026-08-28T12:55:43+00:00,
dascorepy,repo_contributors,1,contributors,,,https://api.github.com/repos/DASDAE/dascorepy,2026-08-28T12:55:43+00:00,
dascorepy,repo_releases,0,releases,,,https://api.github.com/repos/DASDAE/dascorepy,2026-08-28T12:55:43+00:00,
dascorepy,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:43+00:00,not_published
dascorepy,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:43+00:00,not_published
dascorepy,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:43+00:00,not_published
dascorepy,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:43+00:00,not_applicable
daseventnet,repo_stars,2,stars,,,https://api.github.com/repos/Tieyuan/DASEventNet,2026-08-28T12:55:45+00:00,
daseventnet,repo_forks,0,forks,,,https://api.github.com/repos/Tieyuan/DASEventNet,2026-08-28T12:55:45+00:00,
daseventnet,repo_contributors,1,contributors,,,https://api.github.com/repos/Tieyuan/DASEventNet,2026-08-28T12:55:45+00:00,
daseventnet,repo_releases,0,releases,,,https://api.github.com/repos/Tieyuan/DASEventNet,2026-08-28T12:55:45+00:00,
daseventnet,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:45+00:00,not_published
daseventnet,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:45+00:00,not_published
daseventnet,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:45+00:00,not_published
daseventnet,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:45+00:00,not_applicable
dasexplorer,repo_stars,7,stars,,,https://api.github.com/repos/sermomon/DASexplorer,2026-08-28T12:55:47+00:00,
dasexplorer,repo_forks,3,forks,,,https://api.github.com/repos/sermomon/DASexplorer,2026-08-28T12:55:47+00:00,
dasexplorer,repo_contributors,1,contributors,,,https://api.github.com/repos/sermomon/DASexplorer,2026-08-28T12:55:47+00:00,
dasexplorer,repo_releases,4,releases,,,https://api.github.com/repos/sermomon/DASexplorer,2026-08-28T12:55:47+00:00,
dasexplorer,pypi_downloads_30d,40,downloads,,2026-08-28,https://pypistats.org/api/packages/dasexplorer/recent,2026-08-28T12:59:09+00:00,
dasexplorer,pypi_downloads_180d,617,downloads,2026-06-29,2026-08-27,https://pypistats.org/api/packages/dasexplorer/recent,2026-08-28T12:59:09+00:00,
dasexplorer,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:59:09+00:00,not_published
dasexplorer,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:47+00:00,not_applicable
dasgauge,repo_stars,0,stars,,,https://api.github.com/repos/UWGeoD/dasgauge,2026-08-28T12:55:49+00:00,
dasgauge,repo_forks,0,forks,,,https://api.github.com/repos/UWGeoD/dasgauge,2026-08-28T12:55:49+00:00,
dasgauge,repo_contributors,1,contributors,,,https://api.github.com/repos/UWGeoD/dasgauge,2026-08-28T12:55:49+00:00,
dasgauge,repo_releases,0,releases,,,https://api.github.com/repos/UWGeoD/dasgauge,2026-08-28T12:55:49+00:00,
dasgauge,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:49+00:00,not_published
dasgauge,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:49+00:00,not_published
dasgauge,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:49+00:00,not_published
dasgauge,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:49+00:00,not_applicable
dasio,repo_stars,0,stars,,,https://api.github.com/repos/jxli2a/dasio,2026-08-28T12:55:52+00:00,
dasio,repo_forks,0,forks,,,https://api.github.com/repos/jxli2a/dasio,2026-08-28T12:55:52+00:00,
dasio,repo_contributors,1,contributors,,,https://api.github.com/repos/jxli2a/dasio,2026-08-28T12:55:52+00:00,
dasio,repo_releases,0,releases,,,https://api.github.com/repos/jxli2a/dasio,2026-08-28T12:55:52+00:00,
dasio,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:52+00:00,not_published
dasio,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:52+00:00,not_published
dasio,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:52+00:00,not_published
dasio,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:52+00:00,not_applicable
dasjax,repo_stars,0,stars,,,https://api.github.com/repos/DASDAE/dasjax,2026-08-28T12:55:54+00:00,
dasjax,repo_forks,0,forks,,,https://api.github.com/repos/DASDAE/dasjax,2026-08-28T12:55:54+00:00,
dasjax,repo_contributors,1,contributors,,,https://api.github.com/repos/DASDAE/dasjax,2026-08-28T12:55:54+00:00,
dasjax,repo_releases,0,releases,,,https://api.github.com/repos/DASDAE/dasjax,2026-08-28T12:55:54+00:00,
dasjax,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:54+00:00,not_published
dasjax,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:54+00:00,not_published
dasjax,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:54+00:00,not_published
dasjax,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:54+00:00,not_applicable
daslab,repo_stars,77,stars,,,https://api.github.com/repos/yohanesnuwara/DASLab,2026-08-28T12:55:56+00:00,
daslab,repo_forks,24,forks,,,https://api.github.com/repos/yohanesnuwara/DASLab,2026-08-28T12:55:56+00:00,
daslab,repo_contributors,1,contributors,,,https://api.github.com/repos/yohanesnuwara/DASLab,2026-08-28T12:55:56+00:00,
daslab,repo_releases,1,releases,,,https://api.github.com/repos/yohanesnuwara/DASLab,2026-08-28T12:55:56+00:00,
daslab,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:56+00:00,not_published
daslab,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:56+00:00,not_published
daslab,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:56+00:00,not_published
daslab,canonical_citations,1,citations,,2026-08-28,https://api.openalex.org/works/https://doi.org/10.5281/zenodo.5797215,2026-08-28T13:03:16+00:00,
dasmart-infra,repo_stars,0,stars,,,https://api.github.com/repos/Pengchao-He/DASmartInfra,2026-08-28T12:55:58+00:00,
dasmart-infra,repo_forks,0,forks,,,https://api.github.com/repos/Pengchao-He/DASmartInfra,2026-08-28T12:55:58+00:00,
dasmart-infra,repo_contributors,1,contributors,,,https://api.github.com/repos/Pengchao-He/DASmartInfra,2026-08-28T12:55:58+00:00,
dasmart-infra,repo_releases,0,releases,,,https://api.github.com/repos/Pengchao-He/DASmartInfra,2026-08-28T12:55:58+00:00,
dasmart-infra,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:58+00:00,not_published
dasmart-infra,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:58+00:00,not_published
dasmart-infra,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:58+00:00,not_published
dasmart-infra,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:58+00:00,not_applicable
dasmatrix,repo_stars,1,stars,,,https://api.github.com/repos/QIanGua/DASMatrix,2026-08-28T12:56:00+00:00,
dasmatrix,repo_forks,0,forks,,,https://api.github.com/repos/QIanGua/DASMatrix,2026-08-28T12:56:00+00:00,
dasmatrix,repo_contributors,1,contributors,,,https://api.github.com/repos/QIanGua/DASMatrix,2026-08-28T12:56:00+00:00,
dasmatrix,repo_releases,0,releases,,,https://api.github.com/repos/QIanGua/DASMatrix,2026-08-28T12:56:00+00:00,
dasmatrix,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:00+00:00,not_published
dasmatrix,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:00+00:00,not_published
dasmatrix,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:00+00:00,not_published
dasmatrix,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:00+00:00,not_applicable
daspack,repo_stars,25,stars,,,https://api.github.com/repos/asleix/daspack,2026-08-28T12:56:02+00:00,
daspack,repo_forks,5,forks,,,https://api.github.com/repos/asleix/daspack,2026-08-28T12:56:02+00:00,
daspack,repo_contributors,1,contributors,,,https://api.github.com/repos/asleix/daspack,2026-08-28T12:56:02+00:00,
daspack,repo_releases,0,releases,,,https://api.github.com/repos/asleix/daspack,2026-08-28T12:56:02+00:00,
daspack,pypi_downloads_30d,81,downloads,,2026-08-28,https://pypistats.org/api/packages/daspack-dev/recent,2026-08-28T12:59:22+00:00,
daspack,pypi_downloads_180d,324,downloads,2026-02-28,2026-08-27,https://pypistats.org/api/packages/daspack-dev/recent,2026-08-28T12:59:22+00:00,
daspack,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:59:22+00:00,not_published
daspack,canonical_citations,9,citations,,2026-08-28,https://api.openalex.org/works/https://doi.org/10.1093/gji/ggaf397,2026-08-28T13:03:16+00:00,
daspy,repo_stars,157,stars,,,https://api.github.com/repos/HMZ-03/DASPy,2026-08-28T12:56:04+00:00,
daspy,repo_forks,30,forks,,,https://api.github.com/repos/HMZ-03/DASPy,2026-08-28T12:56:04+00:00,
daspy,repo_contributors,3,contributors,,,https://api.github.com/repos/HMZ-03/DASPy,2026-08-28T12:56:04+00:00,
daspy,repo_releases,10,releases,,,https://api.github.com/repos/HMZ-03/DASPy,2026-08-28T12:56:04+00:00,
daspy,pypi_downloads_30d,340,downloads,,2026-08-28,https://pypistats.org/api/packages/daspy-toolbox/recent,2026-08-28T12:59:34+00:00,
daspy,pypi_downloads_180d,2508,downloads,2026-02-28,2026-08-27,https://pypistats.org/api/packages/daspy-toolbox/recent,2026-08-28T12:59:34+00:00,
daspy,conda_downloads_cumulative,7168,downloads,,2026-08-28,https://api.anaconda.org/package/conda-forge/daspy-toolbox,2026-08-28T12:59:34+00:00,
daspy,canonical_citations,19,citations,,2026-08-28,https://api.openalex.org/works/https://doi.org/10.1785/0220240124,2026-08-28T13:03:40+00:00,
dasstore,repo_stars,21,stars,,,https://api.github.com/repos/niyiyu/DASstore,2026-08-28T12:56:06+00:00,
dasstore,repo_forks,7,forks,,,https://api.github.com/repos/niyiyu/DASstore,2026-08-28T12:56:06+00:00,
dasstore,repo_contributors,3,contributors,,,https://api.github.com/repos/niyiyu/DASstore,2026-08-28T12:56:06+00:00,
dasstore,repo_releases,4,releases,,,https://api.github.com/repos/niyiyu/DASstore,2026-08-28T12:56:06+00:00,
dasstore,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:06+00:00,not_published
dasstore,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:06+00:00,not_published
dasstore,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:06+00:00,not_published
dasstore,canonical_citations,1,citations,,2026-08-28,https://api.openalex.org/works/https://doi.org/10.5281/zenodo.10714765,2026-08-28T13:03:40+00:00,
dastools,repo_stars,2,stars,,,https://git.gfz-potsdam.de/api/v4/projects/geofon%2Fdastools,2026-08-28T12:56:08+00:00,
dastools,repo_forks,0,forks,,,https://git.gfz-potsdam.de/api/v4/projects/geofon%2Fdastools,2026-08-28T12:56:08+00:00,
dastools,repo_contributors,1,contributors,,,https://git.gfz-potsdam.de/api/v4/projects/geofon%2Fdastools,2026-08-28T12:56:08+00:00,
dastools,repo_releases,15,releases,,,https://git.gfz-potsdam.de/api/v4/projects/geofon%2Fdastools,2026-08-28T12:56:08+00:00,
dastools,pypi_downloads_30d,42,downloads,,2026-08-28,https://pypistats.org/api/packages/dastools/recent,2026-08-28T12:59:49+00:00,
dastools,pypi_downloads_180d,486,downloads,2026-02-28,2026-08-26,https://pypistats.org/api/packages/dastools/recent,2026-08-28T12:59:49+00:00,
dastools,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:59:49+00:00,not_published
dastools,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:08+00:00,not_applicable
dasvader,repo_stars,7,stars,,,https://api.github.com/repos/marianoarnaiz/DASvader.jl,2026-08-28T12:56:10+00:00,
dasvader,repo_forks,1,forks,,,https://api.github.com/repos/marianoarnaiz/DASvader.jl,2026-08-28T12:56:10+00:00,
dasvader,repo_contributors,1,contributors,,,https://api.github.com/repos/marianoarnaiz/DASvader.jl,2026-08-28T12:56:10+00:00,
dasvader,repo_releases,0,releases,,,https://api.github.com/repos/marianoarnaiz/DASvader.jl,2026-08-28T12:56:10+00:00,
dasvader,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T13:03:10+00:00,not_published
dasvader,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T13:03:10+00:00,not_published
dasvader,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T13:03:10+00:00,not_published
dasvader,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:10+00:00,not_applicable
dasvader-ds,repo_stars,0,stars,,,https://api.github.com/repos/marianoarnaiz/DASVaderDS.jl,2026-08-28T12:56:12+00:00,
dasvader-ds,repo_forks,0,forks,,,https://api.github.com/repos/marianoarnaiz/DASVaderDS.jl,2026-08-28T12:56:12+00:00,
dasvader-ds,repo_contributors,1,contributors,,,https://api.github.com/repos/marianoarnaiz/DASVaderDS.jl,2026-08-28T12:56:12+00:00,
dasvader-ds,repo_releases,0,releases,,,https://api.github.com/repos/marianoarnaiz/DASVaderDS.jl,2026-08-28T12:56:12+00:00,
dasvader-ds,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:12+00:00,not_published
dasvader-ds,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:12+00:00,not_published
dasvader-ds,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:12+00:00,not_published
dasvader-ds,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:12+00:00,not_applicable
dasview,repo_stars,15,stars,,,https://api.github.com/repos/hetinghong/DASView,2026-08-28T12:56:14+00:00,
dasview,repo_forks,2,forks,,,https://api.github.com/repos/hetinghong/DASView,2026-08-28T12:56:14+00:00,
dasview,repo_contributors,1,contributors,,,https://api.github.com/repos/hetinghong/DASView,2026-08-28T12:56:14+00:00,
dasview,repo_releases,1,releases,,,https://api.github.com/repos/hetinghong/DASView,2026-08-28T12:56:14+00:00,
dasview,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:14+00:00,not_published
dasview,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:14+00:00,not_published
dasview,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:14+00:00,not_published
dasview,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:14+00:00,not_applicable
derzug,repo_stars,4,stars,,,https://api.github.com/repos/DASDAE/derzug,2026-08-28T12:56:16+00:00,
derzug,repo_forks,0,forks,,,https://api.github.com/repos/DASDAE/derzug,2026-08-28T12:56:16+00:00,
derzug,repo_contributors,1,contributors,,,https://api.github.com/repos/DASDAE/derzug,2026-08-28T12:56:16+00:00,
derzug,repo_releases,11,releases,,,https://api.github.com/repos/DASDAE/derzug,2026-08-28T12:56:16+00:00,
derzug,pypi_downloads_30d,157,downloads,,2026-08-28,https://pypistats.org/api/packages/derzug/recent,2026-08-28T13:00:00+00:00,
derzug,pypi_downloads_180d,1532,downloads,2026-03-21,2026-08-27,https://pypistats.org/api/packages/derzug/recent,2026-08-28T13:00:00+00:00,
derzug,conda_downloads_cumulative,2576,downloads,,2026-08-28,https://api.anaconda.org/package/conda-forge/derzug,2026-08-28T13:00:00+00:00,
derzug,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:16+00:00,not_applicable
distpy,repo_stars,40,stars,,,https://api.github.com/repos/Schlumberger/distpy,2026-08-28T12:56:18+00:00,
distpy,repo_forks,20,forks,,,https://api.github.com/repos/Schlumberger/distpy,2026-08-28T12:56:18+00:00,
distpy,repo_contributors,2,contributors,,,https://api.github.com/repos/Schlumberger/distpy,2026-08-28T12:56:18+00:00,
distpy,repo_releases,0,releases,,,https://api.github.com/repos/Schlumberger/distpy,2026-08-28T12:56:18+00:00,
distpy,pypi_downloads_30d,53,downloads,,2026-08-28,https://pypistats.org/api/packages/distpy/recent,2026-08-28T13:00:15+00:00,
distpy,pypi_downloads_180d,1083,downloads,2026-02-28,2026-08-24,https://pypistats.org/api/packages/distpy/recent,2026-08-28T13:00:15+00:00,
distpy,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T13:00:15+00:00,not_published
distpy,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:18+00:00,not_applicable
dss-analyzer,repo_stars,3,stars,,,https://api.github.com/repos/shenyaojin/DSS_analyzer_Mariner,2026-08-28T12:56:21+00:00,
dss-analyzer,repo_forks,0,forks,,,https://api.github.com/repos/shenyaojin/DSS_analyzer_Mariner,2026-08-28T12:56:21+00:00,
dss-analyzer,repo_contributors,1,contributors,,,https://api.github.com/repos/shenyaojin/DSS_analyzer_Mariner,2026-08-28T12:56:21+00:00,
dss-analyzer,repo_releases,0,releases,,,https://api.github.com/repos/shenyaojin/DSS_analyzer_Mariner,2026-08-28T12:56:21+00:00,
dss-analyzer,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:21+00:00,not_published
dss-analyzer,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:21+00:00,not_published
dss-analyzer,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:21+00:00,not_published
dss-analyzer,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:21+00:00,not_applicable
dts-r,repo_stars,3,stars,,,https://api.github.com/repos/jkennel/dts,2026-08-28T12:56:23+00:00,
dts-r,repo_forks,1,forks,,,https://api.github.com/repos/jkennel/dts,2026-08-28T12:56:23+00:00,
dts-r,repo_contributors,3,contributors,,,https://api.github.com/repos/jkennel/dts,2026-08-28T12:56:23+00:00,
dts-r,repo_releases,0,releases,,,https://api.github.com/repos/jkennel/dts,2026-08-28T12:56:23+00:00,
dts-r,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:23+00:00,not_published
dts-r,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:23+00:00,not_published
dts-r,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:23+00:00,not_published
dts-r,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:23+00:00,not_applicable
dtscalibration,repo_stars,43,stars,,,https://api.github.com/repos/dtscalibration/python-dts-calibration,2026-08-28T12:56:24+00:00,
dtscalibration,repo_forks,22,forks,,,https://api.github.com/repos/dtscalibration/python-dts-calibration,2026-08-28T12:56:24+00:00,
dtscalibration,repo_contributors,5,contributors,,,https://api.github.com/repos/dtscalibration/python-dts-calibration,2026-08-28T12:56:24+00:00,
dtscalibration,repo_releases,32,releases,,,https://api.github.com/repos/dtscalibration/python-dts-calibration,2026-08-28T12:56:24+00:00,
dtscalibration,pypi_downloads_30d,219,downloads,,2026-08-28,https://pypistats.org/api/packages/dtscalibration/recent,2026-08-28T13:00:26+00:00,
dtscalibration,pypi_downloads_180d,2226,downloads,2026-03-01,2026-08-27,https://pypistats.org/api/packages/dtscalibration/recent,2026-08-28T13:00:26+00:00,
dtscalibration,conda_downloads_cumulative,985,downloads,,2026-08-28,https://api.anaconda.org/package/conda-forge/dtscalibration,2026-08-28T13:00:26+00:00,
dtscalibration,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:24+00:00,not_applicable
eqnet,repo_stars,56,stars,,,https://api.github.com/repos/AI4EPS/EQNet,2026-08-28T12:56:27+00:00,
eqnet,repo_forks,19,forks,,,https://api.github.com/repos/AI4EPS/EQNet,2026-08-28T12:56:27+00:00,
eqnet,repo_contributors,4,contributors,,,https://api.github.com/repos/AI4EPS/EQNet,2026-08-28T12:56:27+00:00,
eqnet,repo_releases,1,releases,,,https://api.github.com/repos/AI4EPS/EQNet,2026-08-28T12:56:27+00:00,
eqnet,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:27+00:00,not_published
eqnet,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:27+00:00,not_published
eqnet,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:27+00:00,not_published
eqnet,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:27+00:00,not_applicable
eth-das-readers,repo_stars,7,stars,,,https://api.github.com/repos/dcbowden/ETH_DAS_readers,2026-08-28T12:56:29+00:00,
eth-das-readers,repo_forks,0,forks,,,https://api.github.com/repos/dcbowden/ETH_DAS_readers,2026-08-28T12:56:29+00:00,
eth-das-readers,repo_contributors,1,contributors,,,https://api.github.com/repos/dcbowden/ETH_DAS_readers,2026-08-28T12:56:29+00:00,
eth-das-readers,repo_releases,0,releases,,,https://api.github.com/repos/dcbowden/ETH_DAS_readers,2026-08-28T12:56:29+00:00,
eth-das-readers,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:29+00:00,not_published
eth-das-readers,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:29+00:00,not_published
eth-das-readers,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:29+00:00,not_published
eth-das-readers,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:29+00:00,not_applicable
farmdas,repo_stars,7,stars,,,https://api.github.com/repos/Denolle-Lab/FarmDAS,2026-08-28T12:56:31+00:00,
farmdas,repo_forks,0,forks,,,https://api.github.com/repos/Denolle-Lab/FarmDAS,2026-08-28T12:56:31+00:00,
farmdas,repo_contributors,2,contributors,,,https://api.github.com/repos/Denolle-Lab/FarmDAS,2026-08-28T12:56:31+00:00,
farmdas,repo_releases,0,releases,,,https://api.github.com/repos/Denolle-Lab/FarmDAS,2026-08-28T12:56:31+00:00,
farmdas,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:31+00:00,not_published
farmdas,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:31+00:00,not_published
farmdas,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:31+00:00,not_published
farmdas,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:31+00:00,not_applicable
febustools,repo_stars,0,stars,,,https://api.github.com/repos/anowacki/FebusTools.jl,2026-08-28T12:56:33+00:00,
febustools,repo_forks,0,forks,,,https://api.github.com/repos/anowacki/FebusTools.jl,2026-08-28T12:56:33+00:00,
febustools,repo_contributors,1,contributors,,,https://api.github.com/repos/anowacki/FebusTools.jl,2026-08-28T12:56:33+00:00,
febustools,repo_releases,0,releases,,,https://api.github.com/repos/anowacki/FebusTools.jl,2026-08-28T12:56:33+00:00,
febustools,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:33+00:00,not_published
febustools,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:33+00:00,not_published
febustools,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:33+00:00,not_published
febustools,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:33+00:00,not_applicable
fiber-strain-modeling,repo_stars,0,stars,,,https://api.github.com/repos/Pengchao-He/horizontal-fracture-fiber-strain,2026-08-28T12:56:35+00:00,
fiber-strain-modeling,repo_forks,0,forks,,,https://api.github.com/repos/Pengchao-He/horizontal-fracture-fiber-strain,2026-08-28T12:56:35+00:00,
fiber-strain-modeling,repo_contributors,1,contributors,,,https://api.github.com/repos/Pengchao-He/horizontal-fracture-fiber-strain,2026-08-28T12:56:35+00:00,
fiber-strain-modeling,repo_releases,0,releases,,,https://api.github.com/repos/Pengchao-He/horizontal-fracture-fiber-strain,2026-08-28T12:56:35+00:00,
fiber-strain-modeling,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:56:35+00:00,not_published
fiber-strain-modeling,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:56:35+00:00,not_published
fiber-strain-modeling,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:56:35+00:00,not_published
fiber-strain-modeling,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:56:35+00:00,not_applicable
